Condition,Session,Individual,Group,Gender,BreakfastToday,BreakfastUsually,HowHungry,Q1,Q2,Q3,Q4P,Q5P,Q1NP,Q2NP,Q3NP,Contribution,Punishment Sent,Punishment Received,Initial Payoff,Final Payoff,Group Contribution,Group Share,Total Payoff,Participant Number,Punishment First,Punishment Round,Questions Correct,Punishment Questions Correct,Non Punishment Questions Correct,Trial Number,Condition Name,TimeContribution,TimePunishment
1,9,28,24,M,1,1,2,1,1,1,1,1,1,1,1,0,NA,NA,NA,29,24,9,359,94,N,N,1,1,1,19,Breakfast,4,NA
1,9,28,24,M,1,1,2,1,1,1,1,1,1,1,1,10,NA,NA,NA,28,51,18,359,94,N,N,1,1,1,20,Breakfast,6,NA
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,20,0,6,16,10,48,17,332,95,N,Y,1,1,1,1,Breakfast,19,26
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,10,0,12,25,13,45,16,332,95,N,Y,1,1,1,2,Breakfast,8,17
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,10,0,15,22,7,37,13,332,95,N,Y,1,1,1,3,Breakfast,6,7
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,20,0,18,20,2,58,20,332,95,N,Y,1,1,1,4,Breakfast,6,10
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,20,0,9,19,10,57,20,332,95,N,Y,1,1,1,5,Breakfast,7,13
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,20,0,8,16,8,47,16,332,95,N,Y,1,1,1,6,Breakfast,5,6
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,10,0,6,19,13,28,10,332,95,N,Y,1,1,1,7,Breakfast,4,6
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,10,0,0,21,21,33,12,332,95,N,Y,1,1,1,8,Breakfast,6,7
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,10,0,5,18,13,25,9,332,95,N,Y,1,1,1,9,Breakfast,5,4
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,10,0,11,19,8,28,10,332,95,N,Y,1,1,1,10,Breakfast,9,6
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,10,NA,NA,NA,19,25,9,332,95,N,N,1,1,1,11,Breakfast,45,NA
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,10,NA,NA,NA,27,47,17,332,95,N,N,1,1,1,12,Breakfast,26,NA
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,15,NA,NA,NA,21,45,16,332,95,N,N,1,1,1,13,Breakfast,7,NA
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,20,NA,NA,NA,16,46,16,332,95,N,N,1,1,1,14,Breakfast,5,NA
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,16,NA,NA,NA,22,50,18,332,95,N,N,1,1,1,15,Breakfast,4,NA
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,19,NA,NA,NA,18,47,17,332,95,N,N,1,1,1,16,Breakfast,7,NA
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,28,29,10,332,95,N,N,1,1,1,17,Breakfast,5,NA
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,5,NA,NA,NA,26,30,11,332,95,N,N,1,1,1,18,Breakfast,5,NA
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,7,NA,NA,NA,22,24,9,332,95,N,N,1,1,1,19,Breakfast,6,NA
1,9,18,24,M,1,1,1,1,1,1,1,1,1,1,1,10,NA,NA,NA,28,51,18,332,95,N,N,1,1,1,20,Breakfast,8,NA
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,10,6,13,26,7,48,17,272,96,N,Y,0.25,0,0.333333333,1,Breakfast,9,28
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,12,7,2,23,14,45,16,272,96,N,Y,0.25,0,0.333333333,2,Breakfast,15,32
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,15,6,17,17,0,37,13,272,96,N,Y,0.25,0,0.333333333,3,Breakfast,6,16
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,13,9,24,27,0,58,20,272,96,N,Y,0.25,0,0.333333333,4,Breakfast,19,18
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,10,9,26,29,0,57,20,272,96,N,Y,0.25,0,0.333333333,5,Breakfast,4,10
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,20,0,24,16,0,47,16,272,96,N,Y,0.25,0,0.333333333,6,Breakfast,5,8
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,8,8,13,21,0,28,10,272,96,N,Y,0.25,0,0.333333333,7,Breakfast,3,9
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,11,3,6,20,11,33,12,272,96,N,Y,0.25,0,0.333333333,8,Breakfast,4,15
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,8,4,10,20,6,25,9,272,96,N,Y,0.25,0,0.333333333,9,Breakfast,12,13
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,11,8,9,18,1,28,10,272,96,N,Y,0.25,0,0.333333333,10,Breakfast,7,18
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,3,NA,NA,NA,26,25,9,272,96,N,N,0.25,0,0.333333333,11,Breakfast,40,NA
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,15,NA,NA,NA,22,47,17,272,96,N,N,0.25,0,0.333333333,12,Breakfast,21,NA
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,11,NA,NA,NA,25,45,16,272,96,N,N,0.25,0,0.333333333,13,Breakfast,20,NA
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,10,NA,NA,NA,26,46,16,272,96,N,N,0.25,0,0.333333333,14,Breakfast,5,NA
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,18,NA,NA,NA,20,50,18,272,96,N,N,0.25,0,0.333333333,15,Breakfast,6,NA
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,11,NA,NA,NA,26,47,17,272,96,N,N,0.25,0,0.333333333,16,Breakfast,6,NA
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,12,NA,NA,NA,18,29,10,272,96,N,N,0.25,0,0.333333333,17,Breakfast,2,NA
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,7,NA,NA,NA,24,30,11,272,96,N,N,0.25,0,0.333333333,18,Breakfast,4,NA
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,8,NA,NA,NA,21,24,9,272,96,N,N,0.25,0,0.333333333,19,Breakfast,3,NA
1,9,33,24,F,1,1,2,1,0,0,0,0,0,1,0,13,NA,NA,NA,25,51,18,272,96,N,N,0.25,0,0.333333333,20,Breakfast,4,NA
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,10,7,22,22,0,36,13,176,97,N,Y,0.375,0.5,0.333333333,1,Breakfast,16,55
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,15,4,29,19,0,40,14,176,97,N,Y,0.375,0.5,0.333333333,2,Breakfast,7,22
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,9,3,17,25,5,42,15,176,97,N,Y,0.375,0.5,0.333333333,3,Breakfast,8,26
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,16,0,16,16,0,35,12,176,97,N,Y,0.375,0.5,0.333333333,4,Breakfast,9,7
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,8,4,16,23,3,33,12,176,97,N,Y,0.375,0.5,0.333333333,5,Breakfast,4,14
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,13,2,19,16,0,28,10,176,97,N,Y,0.375,0.5,0.333333333,6,Breakfast,3,13
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,18,6,18,16,0,40,14,176,97,N,Y,0.375,0.5,0.333333333,7,Breakfast,5,24
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,9,5,26,24,0,38,13,176,97,N,Y,0.375,0.5,0.333333333,8,Breakfast,10,9
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,10,4,18,22,0,37,13,176,97,N,Y,0.375,0.5,0.333333333,9,Breakfast,4,12
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,16,8,23,19,0,43,15,176,97,N,Y,0.375,0.5,0.333333333,10,Breakfast,7,34
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,15,NA,NA,NA,17,35,12,176,97,N,N,0.375,0.5,0.333333333,11,Breakfast,109,NA
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,17,NA,NA,NA,15,35,12,176,97,N,N,0.375,0.5,0.333333333,12,Breakfast,37,NA
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,20,NA,NA,NA,12,35,12,176,97,N,N,0.375,0.5,0.333333333,13,Breakfast,16,NA
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,13,NA,NA,NA,17,27,10,176,97,N,N,0.375,0.5,0.333333333,14,Breakfast,34,NA
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,10,NA,NA,NA,21,32,11,176,97,N,N,0.375,0.5,0.333333333,15,Breakfast,31,NA
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,9,NA,NA,NA,18,21,7,176,97,N,N,0.375,0.5,0.333333333,16,Breakfast,20,NA
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,8,NA,NA,NA,19,19,7,176,97,N,N,0.375,0.5,0.333333333,17,Breakfast,27,NA
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,11,NA,NA,NA,18,25,9,176,97,N,N,0.375,0.5,0.333333333,18,Breakfast,12,NA
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,12,NA,NA,NA,17,25,9,176,97,N,N,0.375,0.5,0.333333333,19,Breakfast,4,NA
1,9,31,25,F,1,1,5,1,0,0,0,1,1,0,0,16,NA,NA,NA,14,28,10,176,97,N,N,0.375,0.5,0.333333333,20,Breakfast,41,NA
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,13,18,22,0,36,13,212,98,N,Y,0.125,0,0.166666667,1,Breakfast,9,32
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,12,22,24,0,40,14,212,98,N,Y,0.125,0,0.166666667,2,Breakfast,7,34
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,7,7,24,10,42,15,212,98,N,Y,0.125,0,0.166666667,3,Breakfast,6,29
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,8,11,22,3,35,12,212,98,N,Y,0.125,0,0.166666667,4,Breakfast,5,26
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,6,17,21,0,33,12,212,98,N,Y,0.125,0,0.166666667,5,Breakfast,7,18
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,17,17,19,0,28,10,212,98,N,Y,0.125,0,0.166666667,6,Breakfast,5,15
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,15,19,29,19,0,40,14,212,98,N,Y,0.125,0,0.166666667,7,Breakfast,10,15
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,8,16,23,0,38,13,212,98,N,Y,0.125,0,0.166666667,8,Breakfast,4,14
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,9,18,22,0,37,13,212,98,N,Y,0.125,0,0.166666667,9,Breakfast,4,10
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,10,23,25,0,43,15,212,98,N,Y,0.125,0,0.166666667,10,Breakfast,3,13
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,NA,NA,NA,22,35,12,212,98,N,N,0.125,0,0.166666667,11,Breakfast,24,NA
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,NA,NA,NA,22,35,12,212,98,N,N,0.125,0,0.166666667,12,Breakfast,35,NA
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,NA,NA,NA,22,35,12,212,98,N,N,0.125,0,0.166666667,13,Breakfast,23,NA
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,NA,NA,NA,20,27,10,212,98,N,N,0.125,0,0.166666667,14,Breakfast,16,NA
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,NA,NA,NA,21,32,11,212,98,N,N,0.125,0,0.166666667,15,Breakfast,23,NA
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,NA,NA,NA,17,21,7,212,98,N,N,0.125,0,0.166666667,16,Breakfast,6,NA
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,NA,NA,NA,17,19,7,212,98,N,N,0.125,0,0.166666667,17,Breakfast,5,NA
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,NA,NA,NA,19,25,9,212,98,N,N,0.125,0,0.166666667,18,Breakfast,5,NA
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,NA,NA,NA,19,25,9,212,98,N,N,0.125,0,0.166666667,19,Breakfast,10,NA
1,9,15,25,F,0,1,3,1,0,0,0,0,0,0,0,10,NA,NA,NA,20,28,10,212,98,N,N,0.125,0,0.166666667,20,Breakfast,4,NA
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,6,18,21,26,0,36,13,253,99,N,Y,0.125,0,0.166666667,1,Breakfast,9,76
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,5,27,20,29,0,40,14,253,99,N,Y,0.125,0,0.166666667,2,Breakfast,39,75
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,3,13,56,31,0,42,15,253,99,N,Y,0.125,0,0.166666667,3,Breakfast,14,46
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,9,13,7,23,3,35,12,253,99,N,Y,0.125,0,0.166666667,4,Breakfast,44,18
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,15,11,3,16,2,33,12,253,99,N,Y,0.125,0,0.166666667,5,Breakfast,49,33
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,5,18,14,24,0,28,10,253,99,N,Y,0.125,0,0.166666667,6,Breakfast,9,13
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,7,21,24,27,0,40,14,253,99,N,Y,0.125,0,0.166666667,7,Breakfast,54,11
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,9,19,10,24,0,38,13,253,99,N,Y,0.125,0,0.166666667,8,Breakfast,11,11
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,7,18,18,25,0,37,13,253,99,N,Y,0.125,0,0.166666667,9,Breakfast,11,12
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,7,22,25,28,0,43,15,253,99,N,Y,0.125,0,0.166666667,10,Breakfast,7,9
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,10,NA,NA,NA,22,35,12,253,99,N,N,0.125,0,0.166666667,11,Breakfast,34,NA
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,8,NA,NA,NA,24,35,12,253,99,N,N,0.125,0,0.166666667,12,Breakfast,33,NA
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,5,NA,NA,NA,27,35,12,253,99,N,N,0.125,0,0.166666667,13,Breakfast,15,NA
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,4,NA,NA,NA,26,27,10,253,99,N,N,0.125,0,0.166666667,14,Breakfast,19,NA
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,12,NA,NA,NA,19,32,11,253,99,N,N,0.125,0,0.166666667,15,Breakfast,13,NA
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,2,NA,NA,NA,25,21,7,253,99,N,N,0.125,0,0.166666667,16,Breakfast,6,NA
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,1,NA,NA,NA,26,19,7,253,99,N,N,0.125,0,0.166666667,17,Breakfast,8,NA
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,4,NA,NA,NA,25,25,9,253,99,N,N,0.125,0,0.166666667,18,Breakfast,29,NA
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,3,NA,NA,NA,26,25,9,253,99,N,N,0.125,0,0.166666667,19,Breakfast,16,NA
1,9,30,25,F,1,1,7,1,0,0,0,0,0,0,0,2,NA,NA,NA,28,28,10,253,99,N,N,0.125,0,0.166666667,20,Breakfast,4,NA
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,10,2,31,22,0,36,13,344,100,N,Y,0.875,0.5,1,1,Breakfast,46,65
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,10,0,29,24,0,40,14,344,100,N,Y,0.875,0.5,1,2,Breakfast,4,22
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,20,14,13,14,0,42,15,344,100,N,Y,0.875,0.5,1,3,Breakfast,11,12
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,0,10,32,22,35,12,344,100,N,Y,0.875,0.5,1,4,Breakfast,4,9
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,0,12,31,19,33,12,344,100,N,Y,0.875,0.5,1,5,Breakfast,6,6
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,0,29,29,0,28,10,344,100,N,Y,0.875,0.5,1,6,Breakfast,4,9
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,0,37,34,0,40,14,344,100,N,Y,0.875,0.5,1,7,Breakfast,4,7
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,10,0,23,23,0,38,13,344,100,N,Y,0.875,0.5,1,8,Breakfast,4,5
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,10,0,18,22,4,37,13,344,100,N,Y,0.875,0.5,1,9,Breakfast,4,4
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,10,0,25,25,0,43,15,344,100,N,Y,0.875,0.5,1,10,Breakfast,4,5
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,NA,NA,NA,32,35,12,344,100,N,N,0.875,0.5,1,11,Breakfast,62,NA
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,NA,NA,NA,32,35,12,344,100,N,N,0.875,0.5,1,12,Breakfast,6,NA
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,NA,NA,NA,32,35,12,344,100,N,N,0.875,0.5,1,13,Breakfast,28,NA
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,NA,NA,NA,30,27,10,344,100,N,N,0.875,0.5,1,14,Breakfast,5,NA
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,NA,NA,NA,31,32,11,344,100,N,N,0.875,0.5,1,15,Breakfast,3,NA
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,NA,NA,NA,27,21,7,344,100,N,N,0.875,0.5,1,16,Breakfast,7,NA
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,NA,NA,NA,27,19,7,344,100,N,N,0.875,0.5,1,17,Breakfast,9,NA
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,NA,NA,NA,29,25,9,344,100,N,N,0.875,0.5,1,18,Breakfast,3,NA
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,NA,NA,NA,29,25,9,344,100,N,N,0.875,0.5,1,19,Breakfast,9,NA
1,9,29,25,M,1,1,4,1,1,1,0,1,1,1,1,0,NA,NA,NA,30,28,10,344,100,N,N,0.875,0.5,1,20,Breakfast,8,NA
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,10,3,4,21,14,33,12,434,101,N,Y,0.625,1,0.5,1,Breakfast,6,42
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,20,0,5,17,12,50,18,434,101,N,Y,0.625,1,0.5,2,Breakfast,8,14
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,20,0,2,21,19,61,21,434,101,N,Y,0.625,1,0.5,3,Breakfast,5,8
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,20,0,2,22,20,65,23,434,101,N,Y,0.625,1,0.5,4,Breakfast,5,8
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,20,0,3,26,23,75,26,434,101,N,Y,0.625,1,0.5,5,Breakfast,3,5
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,20,0,5,27,22,79,28,434,101,N,Y,0.625,1,0.5,6,Breakfast,3,5
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,20,1,3,26,22,77,27,434,101,N,Y,0.625,1,0.5,7,Breakfast,3,5
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,20,0,6,28,22,80,28,434,101,N,Y,0.625,1,0.5,8,Breakfast,7,5
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,20,1,5,27,21,78,27,434,101,N,Y,0.625,1,0.5,9,Breakfast,8,25
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,20,7,2,20,11,59,21,434,101,N,Y,0.625,1,0.5,10,Breakfast,5,18
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,10,NA,NA,NA,23,38,13,434,101,N,N,0.625,1,0.5,11,Breakfast,32,NA
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,1,NA,NA,NA,30,30,11,434,101,N,N,0.625,1,0.5,12,Breakfast,11,NA
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,0,NA,NA,NA,29,25,9,434,101,N,N,0.625,1,0.5,13,Breakfast,9,NA
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,1,NA,NA,NA,28,24,9,434,101,N,N,0.625,1,0.5,14,Breakfast,8,NA
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,20,NA,NA,NA,15,42,15,434,101,N,N,0.625,1,0.5,15,Breakfast,5,NA
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,5,NA,NA,NA,25,29,10,434,101,N,N,0.625,1,0.5,16,Breakfast,7,NA
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,0,NA,NA,NA,31,30,11,434,101,N,N,0.625,1,0.5,17,Breakfast,4,NA
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,0,NA,NA,NA,25,13,5,434,101,N,N,0.625,1,0.5,18,Breakfast,10,NA
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,2,NA,NA,NA,24,16,6,434,101,N,N,0.625,1,0.5,19,Breakfast,4,NA
1,9,25,26,M,0,1,7,1,1,0,1,1,0,1,0,10,NA,NA,NA,18,22,8,434,101,N,N,0.625,1,0.5,20,Breakfast,4,NA
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,10,5,4,21,12,33,12,497,102,N,Y,0.75,1,0.666666667,1,Breakfast,12,47
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,10,0,5,27,22,50,18,497,102,N,Y,0.75,1,0.666666667,2,Breakfast,12,9
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,20,7,2,21,12,61,21,497,102,N,Y,0.75,1,0.666666667,3,Breakfast,4,10
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,10,0,3,32,29,65,23,497,102,N,Y,0.75,1,0.666666667,4,Breakfast,4,6
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,15,0,6,31,25,75,26,497,102,N,Y,0.75,1,0.666666667,5,Breakfast,4,9
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,20,0,3,27,24,79,28,497,102,N,Y,0.75,1,0.666666667,6,Breakfast,3,9
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,20,3,3,26,20,77,27,497,102,N,Y,0.75,1,0.666666667,7,Breakfast,4,12
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,20,0,6,28,22,80,28,497,102,N,Y,0.75,1,0.666666667,8,Breakfast,7,5
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,20,2,3,27,22,78,27,497,102,N,Y,0.75,1,0.666666667,9,Breakfast,4,5
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,0,0,28,40,12,59,21,497,102,N,Y,0.75,1,0.666666667,10,Breakfast,3,5
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,0,NA,NA,NA,33,38,13,497,102,N,N,0.75,1,0.666666667,11,Breakfast,26,NA
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,0,NA,NA,NA,31,30,11,497,102,N,N,0.75,1,0.666666667,12,Breakfast,15,NA
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,0,NA,NA,NA,29,25,9,497,102,N,N,0.75,1,0.666666667,13,Breakfast,6,NA
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,0,NA,NA,NA,29,24,9,497,102,N,N,0.75,1,0.666666667,14,Breakfast,24,NA
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,0,NA,NA,NA,35,42,15,497,102,N,N,0.75,1,0.666666667,15,Breakfast,8,NA
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,0,NA,NA,NA,30,29,10,497,102,N,N,0.75,1,0.666666667,16,Breakfast,4,NA
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,0,NA,NA,NA,31,30,11,497,102,N,N,0.75,1,0.666666667,17,Breakfast,7,NA
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,0,NA,NA,NA,25,13,5,497,102,N,N,0.75,1,0.666666667,18,Breakfast,4,NA
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,0,NA,NA,NA,26,16,6,497,102,N,N,0.75,1,0.666666667,19,Breakfast,3,NA
1,9,19,26,M,1,1,2,1,0,1,1,1,1,0,1,0,NA,NA,NA,28,22,8,497,102,N,N,0.75,1,0.666666667,20,Breakfast,3,NA
1,9,26,26,M,1,1,4,0,1,0,1,0,0,1,0,0,0,28,31,3,33,12,391,103,N,Y,0.375,0.5,0.333333333,1,Breakfast,10,15
1,9,26,26,M,1,1,4,0,1,0,1,0,0,1,0,10,0,3,27,24,50,18,391,103,N,Y,0.375,0.5,0.333333333,2,Breakfast,7,14
1,9,26,26,M,1,1,4,0,1,0,1,0,0,1,0,10,0,15,31,16,61,21,391,103,N,Y,0.375,0.5,0.333333333,3,Breakfast,5,8
1,9,26,26,M,1,1,4,0,1,0,1,0,0,1,0,20,0,2,22,20,65,23,391,103,N,Y,0.375,0.5,0.333333333,4,Breakfast,3,7
1,9,26,26,M,1,1,4,0,1,0,1,0,0,1,0,20,1,3,26,22,75,26,391,103,N,Y,0.375,0.5,0.333333333,5,Breakfast,4,7
1,9,26,26,M,1,1,4,0,1,0,1,0,0,1,0,20,0,3,27,24,79,28,391,103,N,Y,0.375,0.5,0.333333333,6,Breakfast,5,5
1,9,26,26,M,1,1,4,0,1,0,1,0,0,1,0,20,1,3,26,22,77,27,391,103,N,Y,0.375,0.5,0.333333333,7,Breakfast,3,6
1,9,26,26,M,1,1,4,0,1,0,1,0,0,1,0,20,0,6,28,22,80,28,391,103,N,Y,0.375,0.5,0.333333333,8,Breakfast,5,5
1,9,26,26,M,1,1,4,0,1,0,1,0,0,1,0,20,1,3,27,23,78,27,391,103,N,Y,0.375,0.5,0.333333333,9,Breakfast,3,5
1,9,26,26,M,1,1,4,0,1,0,1,0,0,1,0,20,0,2,20,18,59,21,391,103,N,Y,0.375,0.5,0.333333333,10,Breakfast,3,8
1,9,26,26,M,1,1,4,0,1,0,1,0,0,1,0,15,NA,NA,NA,18,38,13,391,103,N,N,0.375,0.5,0.333333333,11,Breakfast,42,NA
